Participant_ID,Dates,Distance
p13,2020-04-08,0.9625440560941558
p13,2020-04-09,4.932296503459894
p13,2020-04-10,0.3277256172354823
p13,2020-04-11,1.473807195713818
p13,2020-04-12,1.4738082018039238
p13,2020-04-13,1.6375559377442244
p13,2020-04-14,6.584805739913039
p13,2020-04-15,1.071711239286976
p13,2020-04-16,5.041463686653904
p13,2020-04-17,0.4368928004178416
p13,2020-04-18,1.5829743788852682
p13,2020-04-19,1.5829753849848993
p13,2020-04-20,1.746723120936314
p13,2020-04-21,6.693972923108773
p13,2020-04-22,1.1808784224804598
p13,2020-04-23,5.150630869845633
p13,2020-04-24,0.5460599836002
p13,2020-04-25,1.6921415620920532
p13,2020-04-26,1.6921425681838367
p13,2020-04-27,1.8558903041194577
p13,2020-04-28,6.803140106296002
p13,2020-04-29,1.2900456056726155
p13,2020-04-30,5.259798053044691
p13,2020-05-01,0.6552271668143703
p13,2020-05-02,1.8013087452848724
p13,2020-05-03,1.801309751382774
p13,2020-05-04,1.9650574873115467
p13,2020-05-05,6.912307289500286
p13,2020-05-06,1.3992127888660995
p13,2020-05-07,5.36896523623642
p13,2020-05-08,0.7643943499967292
p13,2020-05-09,1.9104759284916568
p13,2020-05-10,1.9104769345817108
p13,2020-05-11,2.074224670518337
p13,2020-05-12,7.021474472687516
p13,2020-05-13,1.5083799720635491
p13,2020-05-14,5.4781324194281495
p13,2020-05-15,0.87356153319296
p13,2020-05-16,2.019643111663108
p13,2020-05-17,2.0196441177626854
p13,2020-05-18,2.18339185368678
p13,2020-05-19,7.130641655874747
p13,2020-05-20,1.6175471552563687
p13,2020-05-21,5.587299602619878
p13,2020-05-22,0.9827287163891905
p13,2020-05-23,2.1288102948698926
p13,2020-05-24,2.1288113009559133
p13,2020-05-25,2.2925590368935698
p13,2020-05-26,7.239808839070503
p13,2020-05-27,1.7267143384491888
p13,2020-05-28,5.696466785821217
p13,2020-05-29,1.0918958995894892
p13,2020-05-30,2.2379774780766786
p13,2020-05-31,2.237978484154851
p13,2020-06-01,2.401726220085659
p13,2020-06-02,7.34897602226626
p13,2020-06-03,1.8358815216426732
p13,2020-06-04,5.805633969005617
p13,2020-06-05,1.2010630827718476
p13,2020-06-06,2.3471446612481293
p13,2020-06-07,2.347145667353788
p13,2020-06-08,2.5108934032777483
p13,2020-06-09,7.458143205461994
p13,2020-06-10,1.9450487048348286
p13,2020-06-11,5.914801152204676
p13,2020-06-12,1.3102302659680785
p13,2020-06-13,2.4563118444549135
p13,2020-06-14,2.4563128505290535
p13,2020-06-15,2.6200605864698385
p13,2020-06-16,7.567310388649224
p13,2020-06-17,2.0542158880283123
p13,2020-06-18,6.023968335396404
p13,2020-06-19,1.4193974491643093
p13,2020-06-20,2.5654790276477324
