Participant_ID,Dates,Minutes_Asleep
p08,2020-08-28,576.8025961498207
p08,2020-08-29,637.5461453307137
p08,2020-08-30,644.6302034449011
p08,2020-08-31,564.2376530569818
p08,2020-09-01,578.5173238672066
p08,2020-09-02,568.6614173431088
p08,2020-09-03,587.31810179759
p08,2020-09-04,582.6062066677423
p08,2020-09-05,643.3497558486898
p08,2020-09-06,650.4338139628601
p08,2020-09-07,570.041263574967
p08,2020-09-08,584.3209343851747
p08,2020-09-09,574.4650278610627
p08,2020-09-10,593.1217123156632
p08,2020-09-11,588.4098171857696
p08,2020-09-12,649.1533663666659
p08,2020-09-13,656.2374244807179
p08,2020-09-14,575.8448740930246
p08,2020-09-15,590.1245449031428
p08,2020-09-16,580.2686383790458
p08,2020-09-17,598.9253228336071
p08,2020-09-18,594.2134277037972
p08,2020-09-19,654.9569768847568
p08,2020-09-20,662.0410349989702
p08,2020-09-21,581.64848461101
p08,2020-09-22,595.9281554211516
p08,2020-09-23,586.0722488970289
p08,2020-09-24,604.7289333516267
p08,2020-09-25,600.0170382216456
p08,2020-09-26,660.7605874028478
p08,2020-09-27,667.844645516828
p08,2020-09-28,587.4520951289278
p08,2020-09-29,601.7317659391197
p08,2020-09-30,591.8758594149815
p08,2020-10-01,610.5325438694948
p08,2020-10-02,605.8206487395672
p08,2020-10-03,666.5641979207091
p08,2020-10-04,673.648256034787
p08,2020-10-05,593.2557056468456
p08,2020-10-06,607.5353764570367
p08,2020-10-07,597.6794699329953
p08,2020-10-08,616.3361543875144
p08,2020-10-09,611.6242592577005
p08,2020-10-10,672.3678084387999
p08,2020-10-11,679.451866552938
p08,2020-10-12,599.0593161647637
p08,2020-10-13,613.3389869750048
p08,2020-10-14,603.4830804509184
p08,2020-10-15,622.1397649054584
p08,2020-10-16,617.427869775622
p08,2020-10-17,678.171418956603
p08,2020-10-18,685.2554770708971
p08,2020-10-19,604.8629266827489
p08,2020-10-20,619.1425974930136
p08,2020-10-21,609.2866909688707
p08,2020-10-22,627.9433754234557
p08,2020-10-23,623.2314802936494
p08,2020-10-24,683.9750294745793
p08,2020-10-25,691.0590875887549
p08,2020-10-26,610.6665372005994
p08,2020-10-27,624.9462080109816
p08,2020-10-28,615.0903014868846
p08,2020-10-29,633.7469859413997
p08,2020-10-30,629.0350908115712
p08,2020-10-31,689.7786399925553
p08,2020-11-01,696.8626981066127
p08,2020-11-02,616.4701477187918
p08,2020-11-03,630.7498185289701
p08,2020-11-04,620.8939120048371
p08,2020-11-05,639.5505964594194
p08,2020-11-06,634.8387013297041
p08,2020-11-07,695.5822505104733
p08,2020-11-08,702.6663086246729
p08,2020-11-09,622.2737582367096
p08,2020-11-10,636.5534290468871
p08,2020-11-11,626.6975225228203
p08,2020-11-12,645.3542069772873
p08,2020-11-13,640.642311847447
p08,2020-11-14,701.3858610283345
p08,2020-11-15,708.4699191425307
p08,2020-11-16,628.077368754695
p08,2020-11-17,642.3570395648757
p08,2020-11-18,632.5011330407434
p08,2020-11-19,651.1578174953069
p08,2020-11-20,646.4459223654743
p08,2020-11-21,707.1894715464255
p08,2020-11-22,714.2735296604897
p08,2020-11-23,633.8809792725456
p08,2020-11-24,648.1606500828436
p08,2020-11-25,638.3047435587572
p08,2020-11-26,656.9614280133266
p08,2020-11-27,652.2495328835017
p08,2020-11-28,712.9930820644016
p08,2020-11-29,720.0771401786408
p08,2020-11-30,639.6845897905308
p08,2020-12-01,653.9642606008524
p08,2020-12-02,644.1083540767097
p08,2020-12-03,662.7650385311947
p08,2020-12-04,658.0531434013503
p08,2020-12-05,718.7966925824926
p08,2020-12-06,725.8807506965996
p08,2020-12-07,645.4882003087231
p08,2020-12-08,659.7678711188206
p08,2020-12-09,649.9119645946929
p08,2020-12-10,668.5686490492678
p08,2020-12-11,663.8567539192719
p08,2020-12-12,724.6003031003538
p08,2020-12-13,731.6843612144576
p08,2020-12-14,651.2918108265736
p08,2020-12-15,665.5714816367375
p08,2020-12-16,655.7155751126761
p08,2020-12-17,674.3722595672118
p08,2020-12-18,669.660364437405
p08,2020-12-19,730.4039136184447
p08,2020-12-20,737.4879717325177
p08,2020-12-21,657.095421344559
p08,2020-12-22,671.3750921547057
p08,2020-12-23,661.5191856306592
p08,2020-12-24,680.1758700852312
p08,2020-12-25,675.4639749553266
p08,2020-12-26,736.2075241362479
p08,2020-12-27,743.2915822503755
p08,2020-12-28,662.8990318624768
p08,2020-12-29,677.1787026727145
p08,2020-12-30,667.3227961486115
p08,2020-12-31,685.9794806031531
p08,2021-01-01,681.2675854732483
p08,2021-01-02,742.011134654224
p08,2021-01-03,749.0951927683345
p08,2021-01-04,668.7026423803948
p08,2021-01-05,682.9823131906825
p08,2021-01-06,673.1264066665962
p08,2021-01-07,691.7830911211728
p08,2021-01-08,687.0711959912757
p08,2021-01-09,747.8147451722001
p08,2021-01-10,754.8988032863844
p08,2021-01-11,674.5062528985195
p08,2021-01-12,688.7859237086506
p08,2021-01-13,678.9300171845487
p08,2021-01-14,697.5867016391164
p08,2021-01-15,692.8748065093031
p08,2021-01-16,753.618355690291
p08,2021-01-17,760.7024138044445
p08,2021-01-18,680.309863416505
p08,2021-01-19,694.5895342266596
p08,2021-01-20,684.7336277025316
p08,2021-01-21,703.3903121570604
p08,2021-01-22,698.6784170271516
p08,2021-01-23,759.4219662081523
p08,2021-01-24,766.5060243223024
p08,2021-01-25,686.1134739344229
p08,2021-01-26,700.3931447446274
p08,2021-01-27,690.5372382204549
p08,2021-01-28,709.1939226750043
p08,2021-01-29,704.4820275450732
p08,2021-01-30,765.2255767262433
p08,2021-01-31,772.3096348402615
p08,2021-02-01,691.9170844523408
p08,2021-02-02,706.1967552625446
p08,2021-02-03,696.3408487384687
p08,2021-02-04,714.9975331930239
p08,2021-02-05,710.2856380632064
p08,2021-02-06,771.0291872441613
p08,2021-02-07,778.1132453584124
p08,2021-02-08,697.7206949702586
p08,2021-02-09,712.000365780533
p08,2021-02-10,702.1444592564211
p08,2021-02-11,720.801143710892
p08,2021-02-12,716.089248581128
p08,2021-02-13,776.8327977621373
p08,2021-02-14,783.9168558763714
p08,2021-02-15,703.5243054882441
p08,2021-02-16,717.8039762985214
p08,2021-02-17,707.9480697743737
p08,2021-02-18,726.6047542289652
p08,2021-02-19,721.8928590991554
p08,2021-02-20,782.6364082801134
p08,2021-02-21,789.7204663942293
p08,2021-02-22,709.3279160060945
p08,2021-02-23,723.6075868164181
p08,2021-02-24,713.7516802923875
p08,2021-02-25,732.408364746909
p08,2021-02-26,727.6964696171827
p08,2021-02-27,788.4400187980896
p08,2021-02-28,795.5240769122894
p08,2021-03-01,715.1315265242869
p08,2021-03-02,729.4111973344066
p08,2021-03-03,719.5552908103398
p08,2021-03-04,738.2119752649286
p08,2021-03-05,733.5000801350313
p08,2021-03-06,794.2436293160074
p08,2021-03-07,801.3276874301473
p08,2021-03-08,720.9351370422047
p08,2021-03-09,735.2148078523949
p08,2021-03-10,725.3589013283231
p08,2021-03-11,744.0155857827968
p08,2021-03-12,739.303690652953
p08,2021-03-13,800.0472398338687
p08,2021-03-14,807.1312979480051
p08,2021-03-15,726.7387475601225
p08,2021-03-16,741.0184183703833
p08,2021-03-17,731.162511846277
p08,2021-03-18,749.8191963008164
p08,2021-03-19,745.1073011709803
p08,2021-03-20,805.8508503519596
p08,2021-03-21,812.934908465964
p08,2021-03-22,732.5423580782475
p08,2021-03-23,746.8220288883515
p08,2021-03-24,736.9661223642601
p08,2021-03-25,755.6228068188359
p08,2021-03-26,750.9109116890077
p08,2021-03-27,811.6544608699357
p08,2021-03-28,818.7385189841151
p08,2021-03-29,738.3459685962329
p08,2021-03-30,752.6256394063603
p08,2021-03-31,742.7697328822126
p09,2020-04-02,484.0650300479674
p09,2020-04-03,491.3301585841389
p09,2020-04-04,389.9916159812807
p09,2020-04-05,488.36391688528283
p09,2020-04-06,527.1712462327159
p09,2020-04-07,393.73389892553905
p09,2020-04-08,511.27127949056916
p09,2020-04-09,497.07623340121563
p09,2020-04-10,504.3413619370223
p09,2020-04-11,403.002819334298
p09,2020-04-12,501.37512023817465
p09,2020-04-13,540.1824495856747
p09,2020-04-14,406.74510227868984
p09,2020-04-15,524.2824828438793
p09,2020-04-16,510.08743675445055
p09,2020-04-17,517.3525652903342
p09,2020-04-18,416.0140226879123
p09,2020-04-19,514.3863235917139
p09,2020-04-20,553.1936529389181
p09,2020-04-21,419.7563056320173
p09,2020-04-22,537.2936861971328
p09,2020-04-23,523.0986401076989
p09,2020-04-24,530.3637686436458
p09,2020-04-25,429.0252260409297
p09,2020-04-26,527.3975269449294
p09,2020-04-27,566.2048562924219
p09,2020-04-28,432.76750898535744
p09,2020-04-29,550.3048895504996
p09,2020-04-30,536.1098434608596
p09,2020-05-01,543.3749719969677
p09,2020-05-02,442.03642939412464
p09,2020-05-03,540.408730298145
p09,2020-05-04,579.2160596456655
p09,2020-05-05,445.77871233831877
p09,2020-05-06,563.3160929037532
p09,2020-05-07,549.121046814108
p09,2020-05-08,556.3861753502795
p09,2020-05-09,455.0476327471419
p09,2020-05-10,553.4199336513603
p09,2020-05-11,592.2272629986242
p09,2020-05-12,458.7899156916589
p09,2020-05-13,576.3272962566705
p09,2020-05-14,562.1322501673561
p09,2020-05-15,569.397378703377
p09,2020-05-16,468.0588361007563
p09,2020-05-17,566.4311370048996
p09,2020-05-18,605.2384663524126
p09,2020-05-19,471.80111904499904
p09,2020-05-20,589.3384996099807
p09,2020-05-21,575.1434535206045
p09,2020-05-22,582.4085820564745
p09,2020-05-23,481.0700394537737
p09,2020-05-24,579.4423403577667
p09,2020-05-25,618.2496697053714
p09,2020-05-26,484.8123223981498
p09,2020-05-27,602.3497029632908
p09,2020-05-28,588.154656873752
p09,2020-05-29,595.4197854100106
p09,2020-05-30,494.081242806791
p09,2020-05-31,592.4535437109822
p09,2020-06-01,631.2608730586151
p09,2020-06-02,497.8235257513005
p09,2020-06-03,615.3609063165443
p09,2020-06-04,601.1658602270876
p09,2020-06-05,608.4309887633224
p09,2020-06-06,507.0924461604053
p09,2020-06-07,605.4647470641977
p09,2020-06-08,644.2720764118584
p09,2020-06-09,510.83472910462797
p09,2020-06-10,628.3721096699111
p09,2020-06-11,614.1770635802484
p09,2020-06-12,621.4421921164198
p09,2020-06-13,520.1036495134226
p09,2020-06-14,618.4759504173885
p09,2020-06-15,657.283279765102
p09,2020-06-16,523.845932457968
p09,2020-06-17,641.3833130231646
p09,2020-06-18,627.1882669334968
p09,2020-06-19,634.4533954695174
p09,2020-06-20,533.1148528666176
p09,2020-06-21,631.4871537702804
p09,2020-06-22,670.2944831180608
p09,2020-06-23,536.8571358109294
p09,2020-06-24,654.3945163764182
p09,2020-06-25,640.1994702867318
p09,2020-06-26,647.4645988226151
p09,2020-06-27,546.1260562199335
p09,2020-06-28,644.4983571238195
p09,2020-06-29,683.3056864713042
p09,2020-06-30,549.8683391642695
p09,2020-07-01,667.4057197293355
p09,2020-07-02,653.2106736399799
p09,2020-07-03,660.4758021759268
p09,2020-07-04,559.1372595732494
p09,2020-07-05,657.5095604773587
p09,2020-07-06,696.316889824808
p09,2020-07-07,562.8795425174203
p09,2020-07-08,680.4169230826457
p09,2020-07-09,666.2218769931407
p09,2020-07-10,673.4870055288102
p09,2020-07-11,572.1484629262667
p09,2020-07-12,670.5207638302505
p09,2020-07-13,709.3280931780515
p09,2020-07-14,575.890745870571
p09,2020-07-15,693.4281264359558
p09,2020-07-16,679.2330803463016
p09,2020-07-17,686.4982088825604
p09,2020-07-18,585.1596662794616
p09,2020-07-19,683.5319671837898
p09,2020-07-20,722.3392965310103
p09,2020-07-21,588.9019492237217
p09,2020-07-22,706.4393297888164
p09,2020-07-23,692.2442836996372
p09,2020-07-24,699.5094122356579
p09,2020-07-25,598.1708696327773
p09,2020-07-26,696.5431705370054
p09,2020-07-27,735.3504998845384
p09,2020-07-28,601.9131525772386
p09,2020-07-29,719.4505331421833
p09,2020-07-30,705.255487052798
p09,2020-07-31,712.5206155887555
p09,2020-08-01,611.1820729860933
p09,2020-08-02,709.554373890196
p09,2020-08-03,748.3617032374973
p09,2020-08-04,614.9243559303893
p09,2020-08-05,732.4617364954369
p09,2020-08-06,718.2666904060465
p09,2020-08-07,725.5318189418531
p09,2020-08-08,624.1932763391106
p09,2020-08-09,722.565577243088
p09,2020-08-10,761.3729065904561
p09,2020-08-11,627.9355592835401
p09,2020-08-12,745.472939848747
p09,2020-08-13,731.2778937592814
p09,2020-08-14,738.5430222956034
p09,2020-08-15,637.2044796927248
p09,2020-08-16,735.576780596627
p09,2020-08-17,774.3841099439842
p09,2020-08-18,640.9467626368674
p09,2020-08-19,758.4841432020571
p09,2020-08-20,744.2890971125295
p09,2020-08-21,751.554225648915
p09,2020-08-22,650.2156830457423
p09,2020-08-23,748.5879839498425
p09,2020-08-24,787.3953132972033
p09,2020-08-25,653.9579659902076
p09,2020-08-26,771.4953465553672
p09,2020-08-27,757.3003004656904
p09,2020-08-28,764.5654290017984
p09,2020-08-29,663.2268863989373
p09,2020-08-30,761.5991873030582
p09,2020-08-31,800.4065166504467
p09,2020-09-01,666.969169343169
p09,2020-09-02,784.5065499086209
p09,2020-09-03,770.311503819026
p09,2020-09-04,777.5766323551103
p09,2020-09-05,676.238089752253
p09,2020-09-06,774.6103906562737
p09,2020-09-07,813.4177200034056
p09,2020-09-08,679.980372696509
p09,2020-09-09,797.517753261538
p09,2020-09-10,783.3227071721735
p09,2020-09-11,790.5878357082078
p09,2020-09-12,689.2492931055689
p09,2020-09-13,787.6215940098127
p09,2020-09-14,826.428923357194
p09,2020-09-15,692.9915760498493
p09,2020-09-16,810.5289566148482
p09,2020-09-17,796.3339105254217
p09,2020-09-18,803.5990390613053
p09,2020-09-19,702.2604964585862
p09,2020-09-20,800.6327973623564
p09,2020-09-21,839.4401267101528
p09,2020-09-22,706.0027794028106
p09,2020-09-23,823.5401599681584
p09,2020-09-24,809.3451138785825
p09,2020-09-25,816.6102424148414
p09,2020-09-26,715.2716998116036
p09,2020-09-27,813.6440007158955
p09,2020-09-28,852.4513300633963
p09,2020-09-29,719.0139827561508
p09,2020-09-30,836.551363321412
p09,2020-10-01,822.3563172319184
p09,2020-10-02,829.621445768153
p09,2020-10-03,728.282903165218
p09,2020-10-04,826.6552040691109
p09,2020-10-05,865.4625334166396
p09,2020-10-06,732.0251861094783
p09,2020-10-07,849.5625666747786
p09,2020-10-08,835.3675205850791
p09,2020-10-09,842.6326491210365
p09,2020-10-10,741.2941065182351
p09,2020-10-11,839.6664074219782
p09,2020-10-12,878.4737367698832
p09,2020-10-13,745.0363894628183
p09,2020-10-14,862.5737700276395
p09,2020-10-15,848.3787239383274
p09,2020-10-16,855.6438524743483
p09,2020-10-17,754.3053098714303
p09,2020-10-18,852.6776107751936
p09,2020-10-19,891.4849401228421
p09,2020-10-20,758.0475928157797
p09,2020-10-21,875.5849733808931
p09,2020-10-22,861.3899272915625
p09,2020-10-23,868.6550558274458
p09,2020-10-24,767.316513224746
p09,2020-10-25,865.6888141287329
p09,2020-10-26,904.4961434763701
p09,2020-10-27,771.0587961691199
p09,2020-10-28,888.5961767342596
p09,2020-10-29,874.4011306448106
p09,2020-10-30,881.6662591807576
p09,2020-10-31,780.3277165780618
p09,2020-11-01,878.7000174822722
p09,2020-11-02,917.5073468295892
p09,2020-11-03,784.0699995222705
p09,2020-11-04,901.6073800875133
p09,2020-11-05,887.4123339979714
p09,2020-11-06,894.6774625336409
p09,2020-11-07,793.3389199309584
p09,2020-11-08,891.7112208351638
p09,2020-11-09,930.5185501828329
p09,2020-11-10,797.081202875598
p09,2020-11-11,914.6185834408234
p09,2020-11-12,900.4235373513072
p09,2020-11-13,907.6886658873912
p09,2020-11-14,806.3501232845726
p09,2020-11-15,904.722424188703
p09,2020-11-16,943.5297535357915
p09,2020-11-17,810.0924062287488
p09,2020-11-18,927.6297867936842
p09,2020-11-19,913.434740704468
p09,2020-11-20,920.6998692404889
p09,2020-11-21,819.36132663759
p09,2020-11-22,917.7336275419185
p09,2020-11-23,956.5409568893199
p09,2020-11-24,823.1036095820888
p09,2020-11-25,940.6409901470511
p09,2020-11-26,926.4459440576287
p09,2020-11-27,933.7110725935863
p09,2020-11-28,832.3725299909058
p09,2020-11-29,930.7448308947857
p09,2020-11-30,969.5521602422785
p09,2020-12-01,836.1148129350502
p09,2020-12-02,953.6521935003044
p09,2020-12-03,939.4571474109646
p09,2020-12-04,946.7222759471223
p09,2020-12-05,845.3837333439233
p09,2020-12-06,943.7560342480012
p09,2020-12-07,982.5633635954975
p09,2020-12-08,849.1260162883905
p09,2020-12-09,966.6633968536146
p09,2020-12-10,952.468350764112
p09,2020-12-11,959.7334793004342
p09,2020-12-12,858.3949366975376
p09,2020-12-13,956.7672376015404
p09,2020-12-14,995.5745669490259
p09,2020-12-15,862.1372196417177
p09,2020-12-16,979.6746002069249
p09,2020-12-17,965.4795541173603
p09,2020-12-18,972.7446826533173
p09,2020-12-19,871.406140050555
p09,2020-12-20,969.7784409544322
p09,2020-12-21,1008.5857703019846
p09,2020-12-22,875.1484229950579
p09,2020-12-23,992.6858035602348
p09,2020-12-24,978.4907574705211
p09,2020-12-25,985.7558860066292
p09,2020-12-26,884.4173434037498
p09,2020-12-27,982.7896443079715
p09,2020-12-28,1021.596973655228
p09,2020-12-29,888.1596263480193
p09,2020-12-30,1005.6970069134885
p09,2020-12-31,991.5019608238434
p09,2021-01-01,998.7670893599411
p09,2021-01-02,897.4285467570656
p09,2021-01-03,995.800847661187
p09,2021-01-04,1034.6081770084716
p09,2021-01-05,901.1708297013594
p09,2021-01-06,1018.7082102664624
p09,2021-01-07,1004.5131641770043
p09,2021-01-08,1011.7782927130384
p09,2021-01-09,910.4397501103816
p09,2021-01-10,1008.8120510143777
p09,2021-01-11,1047.6193803619753
p09,2021-01-12,914.1820330546997
p09,2021-01-13,1031.7194136197159
p09,2021-01-14,1017.5243675302527
p09,2021-01-15,1024.789496066136
p09,2021-01-16,923.4509534633987
p09,2021-01-17,1021.8232543672697
p09,2021-01-18,1060.6305837149341
p09,2021-01-19,927.1932364076607
p09,2021-01-20,1044.7306169730261
p09,2021-01-21,1030.5355708835007
p09,2021-01-22,1037.8006994196721
p09,2021-01-23,936.4621568170131
p09,2021-01-24,1034.8344577208086
p09,2021-01-25,1073.6417870681776
p09,2021-01-26,940.204439761001
p09,2021-01-27,1057.741820325887
p09,2021-01-28,1043.5467742367491
p09,2021-01-29,1050.8119027729838
p09,2021-01-30,949.4733601700304
p09,2021-01-31,1047.8456610740243
p09,2021-02-01,1086.652990421421
p09,2021-02-02,953.2156431143286
p09,2021-02-03,1070.7530236792534
p09,2021-02-04,1056.55797758991
p09,2021-02-05,1063.8231061258673
p09,2021-02-06,962.484563522927
p09,2021-02-07,1060.8568644268912
p09,2021-02-08,1099.6641937746647
