datetime,hour,day,month,predictions,Participant_ID
2020-12-08,0,8,12,73.0,p07
2020-12-09,0,9,12,73.0,p07
2020-12-10,0,10,12,75.0,p07
2020-12-11,0,11,12,75.0,p07
2020-12-12,0,12,12,75.0,p07
2020-12-13,0,13,12,75.0,p07
2020-12-14,0,14,12,71.0,p07
2020-12-15,0,15,12,71.0,p07
2020-12-16,0,16,12,81.0,p07
2020-12-17,0,17,12,81.0,p07
2020-12-18,0,18,12,70.0,p07
2020-12-19,0,19,12,70.0,p07
2020-12-20,0,20,12,70.0,p07
2020-12-21,0,21,12,92.0,p07
2020-12-22,0,22,12,92.0,p07
2020-12-23,0,23,12,92.0,p07
2020-12-24,0,24,12,92.0,p07
2020-12-25,0,25,12,92.0,p07
2020-12-26,0,26,12,92.0,p07
2020-12-27,0,27,12,92.0,p07
2020-12-28,0,28,12,92.0,p07
2020-12-29,0,29,12,92.0,p07
2020-12-30,0,30,12,92.0,p07
2020-12-31,0,31,12,92.0,p07
2021-01-01,0,1,1,73.0,p07
2021-01-02,0,2,1,73.0,p07
2021-01-03,0,3,1,73.0,p07
2021-01-04,0,4,1,73.0,p07
2021-01-05,0,5,1,73.0,p07
2021-01-06,0,6,1,73.0,p07
2021-01-07,0,7,1,73.0,p07
2021-01-08,0,8,1,73.0,p07
2021-01-09,0,9,1,73.0,p07
2021-01-10,0,10,1,75.0,p07
2021-01-11,0,11,1,75.0,p07
2021-01-12,0,12,1,75.0,p07
2021-01-13,0,13,1,75.0,p07
2021-01-14,0,14,1,71.0,p07
2021-01-15,0,15,1,71.0,p07
2021-01-16,0,16,1,81.0,p07
2021-01-17,0,17,1,81.0,p07
2021-01-18,0,18,1,70.0,p07
2021-01-19,0,19,1,70.0,p07
2021-01-20,0,20,1,70.0,p07
2021-01-21,0,21,1,92.0,p07
2021-01-22,0,22,1,92.0,p07
2021-01-23,0,23,1,92.0,p07
2021-01-24,0,24,1,92.0,p07
2021-01-25,0,25,1,92.0,p07
2021-01-26,0,26,1,92.0,p07
2021-01-27,0,27,1,92.0,p07
2021-01-28,0,28,1,92.0,p07
2021-01-29,0,29,1,92.0,p07
2021-01-30,0,30,1,92.0,p07
2021-01-31,0,31,1,92.0,p07
2021-02-01,0,1,2,73.0,p07
2021-02-02,0,2,2,73.0,p07
2021-02-03,0,3,2,73.0,p07
2021-02-04,0,4,2,73.0,p07
2021-02-05,0,5,2,73.0,p07
2021-02-06,0,6,2,73.0,p07
2021-02-07,0,7,2,73.0,p07
2021-02-08,0,8,2,73.0,p07
2021-02-09,0,9,2,73.0,p07
2021-02-10,0,10,2,75.0,p07
2021-02-11,0,11,2,75.0,p07
2021-02-12,0,12,2,75.0,p07
2021-02-13,0,13,2,75.0,p07
2021-02-14,0,14,2,71.0,p07
2021-02-15,0,15,2,71.0,p07
2021-02-16,0,16,2,81.0,p07
2021-02-17,0,17,2,81.0,p07
2021-02-18,0,18,2,70.0,p07
2021-02-19,0,19,2,70.0,p07
2021-02-20,0,20,2,70.0,p07
2021-02-21,0,21,2,92.0,p07
2021-02-22,0,22,2,92.0,p07
2021-02-23,0,23,2,92.0,p07
2021-02-24,0,24,2,92.0,p07
2021-02-25,0,25,2,92.0,p07
2021-02-26,0,26,2,92.0,p07
2021-02-27,0,27,2,92.0,p07
2021-02-28,0,28,2,92.0,p07
2021-03-01,0,1,3,73.0,p07
2021-03-02,0,2,3,73.0,p07
2021-03-03,0,3,3,73.0,p07
2021-03-04,0,4,3,73.0,p07
2021-03-05,0,5,3,73.0,p07
2021-03-06,0,6,3,73.0,p07
2021-03-07,0,7,3,73.0,p07
2021-03-08,0,8,3,73.0,p07
2021-03-09,0,9,3,73.0,p07
2021-03-10,0,10,3,75.0,p07
2021-03-11,0,11,3,75.0,p07
2021-03-12,0,12,3,75.0,p07
2021-03-13,0,13,3,75.0,p07
2021-03-14,0,14,3,71.0,p07
2021-03-15,0,15,3,71.0,p07
2021-03-16,0,16,3,81.0,p07
2021-03-17,0,17,3,81.0,p07
2021-03-18,0,18,3,70.0,p07
2021-03-19,0,19,3,70.0,p07
2021-03-20,0,20,3,70.0,p07
2021-03-21,0,21,3,92.0,p07
2021-03-22,0,22,3,92.0,p07
2021-03-23,0,23,3,92.0,p07
2021-03-24,0,24,3,92.0,p07
2021-03-25,0,25,3,92.0,p07
2021-03-26,0,26,3,92.0,p07
2021-03-27,0,27,3,92.0,p07
2021-03-28,0,28,3,92.0,p07
2021-03-29,0,29,3,92.0,p07
2021-03-30,0,30,3,92.0,p07
2021-03-31,0,31,3,92.0,p07
2021-04-01,0,1,4,73.0,p07
2021-04-02,0,2,4,73.0,p07
2021-04-03,0,3,4,73.0,p07
2021-04-04,0,4,4,73.0,p07
2021-04-05,0,5,4,73.0,p07
2021-04-06,0,6,4,73.0,p07
2021-04-07,0,7,4,73.0,p07
2021-04-08,0,8,4,73.0,p07
2021-04-09,0,9,4,73.0,p07
2021-04-10,0,10,4,75.0,p07
2021-04-11,0,11,4,75.0,p07
2021-04-12,0,12,4,75.0,p07
2021-04-13,0,13,4,75.0,p07
2021-04-14,0,14,4,71.0,p07
2021-04-15,0,15,4,71.0,p07
2021-04-16,0,16,4,81.0,p07
2021-04-17,0,17,4,81.0,p07
2021-04-18,0,18,4,70.0,p07
2021-04-19,0,19,4,70.0,p07
2021-04-20,0,20,4,70.0,p07
2021-04-21,0,21,4,92.0,p07
2021-04-22,0,22,4,92.0,p07
2021-04-23,0,23,4,92.0,p07
2021-04-24,0,24,4,92.0,p07
2021-04-25,0,25,4,92.0,p07
2021-04-26,0,26,4,92.0,p07
2021-04-27,0,27,4,92.0,p07
2021-04-28,0,28,4,92.0,p07
2021-04-29,0,29,4,92.0,p07
