logId,activityName,activityTypeId,activityLevel,averageHeartRate,calories,duration,activeDuration,steps,source,logType,manualValuesSpecified,heartRateZones,lastModified,startTime,originalStartTime,originalDuration,elevationGain,hasGps,shouldFetchDetails,distance,distanceUnit,speed,tcxLink,pace,vo2Max,swimLengths,poolLength,poolLengthUnit
27424126234,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 34, 'name': 'very'}]",164.0,429,2040000,2038000,4425.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 2}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 12}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 20}]",12/17/19 19:07:00,2019-12-17 18:27:16,12/17/19 18:27:16,2040000,163.982,False,False,4.965578,Kilometer,8.591670264965652,,,,,,
27474236115,Walk,90013,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 9, 'name': 'fairly'}, {'minutes': 17, 'name': 'very'}]",106.0,190,1741000,1741000,2728.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 3}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 26}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",12/18/19 13:48:25,2019-12-18 09:47:02,12/18/19 09:47:02,1741000,0.0,False,False,,,,,,,,,
27461006065,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 57, 'name': 'very'}]",142.0,628,3436000,3433000,8816.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 6}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 51}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",12/18/19 14:03:27,2019-12-18 13:04:27,12/18/19 13:04:27,3436000,96.622,False,False,10.331687,Kilometer,10.834280221380718,,,,,,
27500048316,Sport,15000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 10, 'name': 'very'}]",94.0,106,973000,973000,1285.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 5}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 11}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",12/19/19 10:34:43,2019-12-19 10:15:37,12/19/19 10:15:37,973000,,False,False,,,,,,,,,
27487552779,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 41, 'name': 'very'}]",162.0,512,2436000,2434000,6146.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 6}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 9}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 26}]",12/19/19 14:40:44,2019-12-19 13:54:36,12/19/19 13:54:36,2436000,436.169,False,False,7.188195,Kilometer,10.552762530813474,,,,,,
27516126618,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 43, 'name': 'very'}]",138.0,453,2731000,2604000,6894.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 3}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 40}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",12/20/19 11:39:47,2019-12-20 10:40:32,12/20/19 10:40:32,2731000,56.083,False,False,8.117,Kilometer,11.154649769585253,,,,,,
27517132505,Treadmill,20049,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 37, 'name': 'very'}]",144.0,496,2974000,2848000,5561.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 6}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 11}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 12}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 19}]",12/21/19 10:51:59,2019-12-21 09:49:39,12/21/19 09:49:39,2974000,308.153,False,False,6.226335,Kilometer,7.805603932584269,,,,,,
27517766450,Hike,90012,"[{'minutes': 6, 'name': 'sedentary'}, {'minutes': 75, 'name': 'lightly'}, {'minutes': 33, 'name': 'fairly'}, {'minutes': 40, 'name': 'very'}]",95.0,904,9244000,9242000,6407.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'VO2_MAX', 'HEARTRATE', 'CALORIES', 'ELEVATION', 'STEPS', 'GPS', 'PACE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 78}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 76}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",12/23/19 12:10:11,2019-12-23 09:18:36,12/23/19 09:18:36,9244000,884.53,True,True,3.562289,Kilometer,1.38762432373945,https://www.fitbit.com/activities/exercise/27517766450?export=tcx,2594.362132755436,,,,
27519343774,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 65, 'name': 'very'}]",147.0,757,4290000,3916000,10405.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'VO2_MAX', 'HEARTRATE', 'CALORIES', 'ELEVATION', 'STEPS', 'GPS', 'PACE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 30}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 6}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 29}]",12/24/19 14:58:05,2019-12-24 13:33:29,12/24/19 13:33:29,4290000,66.142,True,True,11.191523,Kilometer,10.25482431052094,https://www.fitbit.com/activities/exercise/27519343774?export=tcx,351.05428342702845,{'vo2Max': 56.128240000000005},,,
27588620825,Walk,90013,"[{'minutes': 26, 'name': 'sedentary'}, {'minutes': 70, 'name': 'lightly'}, {'minutes': 27, 'name': 'fairly'}, {'minutes': 23, 'name': 'very'}]",95.0,792,8791000,8789000,5751.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'VO2_MAX', 'HEARTRATE', 'CALORIES', 'ELEVATION', 'STEPS', 'GPS', 'PACE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 70}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 77}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",12/25/19 11:43:59,2019-12-25 09:13:19,12/25/19 09:13:19,8791000,746.455,True,True,3.047515,Kilometer,1.2426615087040611,https://www.fitbit.com/activities/exercise/27588620825?export=tcx,2897.007732825283,,,,
27593406609,Hike,90012,"[{'minutes': 13, 'name': 'sedentary'}, {'minutes': 74, 'name': 'lightly'}, {'minutes': 47, 'name': 'fairly'}, {'minutes': 82, 'name': 'very'}]",97.0,1360,12990000,12988000,10658.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'VO2_MAX', 'HEARTRATE', 'CALORIES', 'ELEVATION', 'STEPS', 'GPS', 'PACE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 89}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 127}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",12/26/19 12:20:49,2019-12-26 08:31:05,12/26/19 08:31:05,12990000,1187.196,True,True,7.141953,Kilometer,1.967959347089621,https://www.fitbit.com/activities/exercise/27593406609?export=tcx,1829.306080597637,,,,
27633370543,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 5, 'name': 'lightly'}, {'minutes': 9, 'name': 'fairly'}, {'minutes': 20, 'name': 'very'}]",105.0,241,2150000,2150000,2234.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 13}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 18}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 3}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",12/27/19 14:23:32,2019-12-27 13:39:43,12/27/19 13:39:43,2150000,6.096,False,False,,,,,,,,,
27590615878,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 51, 'name': 'very'}]",146.0,581,3113000,3110000,8165.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 5}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 46}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",12/27/19 16:10:30,2019-12-27 15:13:10,12/27/19 15:13:10,3113000,242.316,False,False,9.667539,Kilometer,11.07109967845659,,,,,,
27645689578,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 47, 'name': 'very'}]",157.0,560,2821000,2820000,6598.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 10}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 15}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 22}]",12/28/19 12:12:03,2019-12-28 11:13:28,12/28/19 11:13:28,2821000,274.015,False,False,7.572843,Kilometer,9.533348936170214,,,,,,
27648428184,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 7, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",119.0,189,1334000,1332000,2604.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 7}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 4}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 12}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",12/29/19 11:48:21,2019-12-29 11:24:49,12/29/19 11:24:49,1334000,0.305,False,False,2.884851,Kilometer,7.654486486486487,,,,,,
27646058903,Treadmill,20049,"[{'minutes': 5, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 59, 'name': 'very'}]",141.0,714,4334000,4074000,8724.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 9}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 11}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 32}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 16}]",12/30/19 11:50:51,2019-12-30 10:38:25,12/30/19 10:38:25,4334000,244.145,False,False,9.821515,Kilometer,8.634653902798233,,,,,,
27694344623,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 48, 'name': 'very'}]",163.0,606,3141000,2899000,7116.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 6}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 14}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 28}]",12/31/19 13:02:41,2019-12-31 11:58:11,12/31/19 11:58:11,3141000,163.982,False,False,8.129242,Kilometer,10.028899620558814,,,,,,
27692763084,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 41, 'name': 'very'}]",144.0,452,2507000,2506000,6705.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 1}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 40}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",01/01/20 18:07:56,2020-01-01 17:22:03,01/01/20 17:22:03,2507000,48.768,False,False,7.950859,Kilometer,11.35298643256185,,,,,,
27699841973,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 43, 'name': 'very'}]",142.0,465,2677000,2554000,6863.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 2}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 41}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",01/02/20 12:26:26,2020-01-02 11:29:47,01/02/20 11:29:47,2677000,60.655,False,False,8.08846,Kilometer,11.329456538762726,,,,,,
27789270918,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 13, 'name': 'fairly'}, {'minutes': 6, 'name': 'very'}]",102.0,124,1229000,1229000,2203.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 4}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 16}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",01/04/20 11:04:42,2020-01-04 10:12:31,01/04/20 10:12:31,1229000,6.096,False,False,,,,,,,,,
27761261494,Run,90009,"[{'minutes': 414, 'name': 'sedentary'}, {'minutes': 39, 'name': 'lightly'}, {'minutes': 18, 'name': 'fairly'}, {'minutes': 75, 'name': 'very'}]",114.0,1725,32777000,32777000,13984.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'VO2_MAX', 'HEARTRATE', 'CALORIES', 'ELEVATION', 'STEPS', 'GPS', 'PACE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 450}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 35}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 14}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 48}]",01/04/20 23:10:18,2020-01-04 13:53:54,01/04/20 13:53:54,32777000,381.148,True,True,14.94562,Kilometer,1.6415239954846381,https://www.fitbit.com/activities/exercise/27761261494?export=tcx,2193.0839938389977,{'vo2Max': 56.35889},,,
27888695349,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 22, 'name': 'very'}]",145.0,246,1478000,1341000,3492.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 1}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 21}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",01/08/20 13:34:47,2020-01-08 12:58:06,01/08/20 12:58:06,1478000,4.572,False,False,4.143304,Kilometer,11.003167785234899,,,,,,
27939199189,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 27, 'name': 'very'}]",145.0,297,1621000,1619000,4396.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 1}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 26}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",01/09/20 12:49:47,2020-01-09 12:13:57,01/09/20 12:13:57,1621000,14.021,False,False,5.234335,Kilometer,11.528694255713402,,,,,,
28000113016,Sport,15000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 8, 'name': 'very'}]",104.0,114,922000,922000,1022.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 2}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 14}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",01/11/20 09:40:55,2020-01-11 09:02:57,01/11/20 09:02:57,922000,,False,False,,,,,,,,,
28049642546,Sport,15000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 12, 'name': 'fairly'}, {'minutes': 67, 'name': 'very'}]",112.0,700,4966000,4966000,5100.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 3}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 70}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 8}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",01/13/20 17:29:28,2020-01-13 15:56:00,01/13/20 15:56:00,4966000,,False,False,,,,,,,,,
28063428460,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 41, 'name': 'very'}]",147.0,455,2541000,2419000,6419.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 2}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 39}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",01/14/20 14:10:16,2020-01-14 13:26:42,01/14/20 13:26:42,2541000,44.501,False,False,7.600453,Kilometer,11.311128565522944,,,,,,
28101314790,Sport,15000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 7, 'name': 'lightly'}, {'minutes': 12, 'name': 'fairly'}, {'minutes': 35, 'name': 'very'}]",94.0,440,3277000,3277000,3715.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 35}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 20}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",01/15/20 12:39:23,2020-01-15 10:39:25,01/15/20 10:39:25,3277000,,False,False,,,,,,,,,
28155762167,Sport,15000,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 32, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 21, 'name': 'very'}]",91.0,424,3686000,3686000,3420.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 39}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 21}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",01/17/20 08:58:34,2020-01-15 12:03:03,01/15/20 12:03:03,3686000,,False,False,,,,,,,,,
28082656373,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 15, 'name': 'very'}]",138.0,145,887000,885000,1884.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 5}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 10}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",01/16/20 15:20:18,2020-01-16 14:51:53,01/16/20 14:51:53,887000,2.438,False,False,2.159507,Kilometer,8.784406779661017,,,,,,
28090383086,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 37, 'name': 'very'}]",171.0,483,2339000,2214000,4877.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 0}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 9}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 28}]",01/16/20 16:05:42,2020-01-16 15:13:23,01/16/20 15:13:23,2339000,221.894,False,False,5.571875,Kilometer,9.059967479674798,,,,,,
28130958595,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 19, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 0, 'name': 'very'}]",79.0,98,1228000,1228000,1093.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 19}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 0}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",01/16/20 18:30:55,2020-01-16 17:54:12,01/16/20 17:54:12,1228000,12.192,False,False,,,,,,,,,
