logId,activityName,activityTypeId,activityLevel,averageHeartRate,calories,duration,activeDuration,steps,logType,manualValuesSpecified,heartRateZones,lastModified,startTime,originalStartTime,originalDuration,elevationGain,hasGps,shouldFetchDetails,distance,distanceUnit,source,speed,tcxLink,pace,vo2Max
29508083806,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 16, 'name': 'fairly'}, {'minutes': 175, 'name': 'very'}]",120.0,1863,11572000,11568000,18312.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 1}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 71}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 98}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 22}]",03/07/20 20:59:47,2020-03-06 08:56:08,03/06/20 08:56:08,11572000,655.625,True,True,13.189468,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150532704', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['VO2_MAX', 'PACE', 'CALORIES', 'HEARTRATE', 'STEPS', 'ELEVATION', 'GPS', 'DISTANCE']}",4.104606846473029,https://www.fitbit.com/activities/exercise/29508083806?export=tcx,877.0632936729072,
29511498251,Walk,90013,"[{'minutes': 6, 'name': 'sedentary'}, {'minutes': 5, 'name': 'lightly'}, {'minutes': 17, 'name': 'fairly'}, {'minutes': 84, 'name': 'very'}]",100.0,803,6758000,6758000,9389.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 1}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 110}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 0}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",03/07/20 20:59:50,2020-03-06 15:07:57,03/06/20 15:07:57,6758000,33.528,False,False,,,,,,,
29511498253,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 50, 'name': 'very'}]",101.0,436,3379000,3379000,5593.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 0}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 56}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 0}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",03/07/20 20:59:50,2020-03-07 13:17:33,03/07/20 13:17:33,3379000,18.288,False,False,,,,,,,
29523892735,Outdoor Bike,1071,"[{'minutes': 7, 'name': 'sedentary'}, {'minutes': 15, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 3, 'name': 'very'}]",67.0,131,1587000,1587000,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 21}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 3}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 0}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",03/08/20 13:35:47,2020-03-08 12:06:24,03/08/20 12:06:24,1587000,48.768,False,False,,,,,,,
29642204292,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 22, 'name': 'very'}]",102.0,183,1382000,1382000,1883.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 0}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 23}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 0}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",03/12/20 16:58:17,2020-03-10 12:45:59,03/10/20 12:45:59,1382000,0.0,False,False,,,,,,,
29642204299,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 16, 'name': 'very'}]",107.0,160,1127000,1127000,1816.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 0}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 16}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 3}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",03/12/20 16:58:17,2020-03-11 00:57:22,03/11/20 00:57:22,1127000,0.0,False,False,,,,,,,
29642204305,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 12, 'name': 'fairly'}, {'minutes': 12, 'name': 'very'}]",97.0,165,1433000,1433000,1734.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 2}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 22}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 0}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",03/12/20 16:58:18,2020-03-11 02:18:27,03/11/20 02:18:27,1433000,0.0,False,False,,,,,,,
29642204311,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 23, 'name': 'very'}]",107.0,226,1690000,1690000,2283.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 4}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 18}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 6}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",03/12/20 16:58:18,2020-03-11 11:02:26,03/11/20 11:02:26,1690000,3.048,False,False,,,,,,,
29642204316,Sport,15000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 9, 'name': 'lightly'}, {'minutes': 9, 'name': 'fairly'}, {'minutes': 28, 'name': 'very'}]",96.0,312,2765000,2765000,3212.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 7}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 39}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 0}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",03/12/20 16:58:18,2020-03-11 15:09:04,03/11/20 15:09:04,2765000,,False,False,,,,,,,
29631751502,Run,90009,"[{'minutes': 160, 'name': 'sedentary'}, {'minutes': 48, 'name': 'lightly'}, {'minutes': 18, 'name': 'fairly'}, {'minutes': 120, 'name': 'very'}]",83.0,1615,20774000,20774000,11883.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 172}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 98}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 43}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",03/12/20 17:17:48,2020-03-12 10:16:47,03/12/20 10:16:47,20774000,289.56,False,False,8.8705,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150532704', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['VO2_MAX', 'PACE', 'CALORIES', 'HEARTRATE', 'STEPS', 'ELEVATION', 'GPS', 'DISTANCE']}",1.53720034658708,,2341.919846682825,
29645603169,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 116, 'name': 'very'}]",122.0,1247,7195000,7193000,10903.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 1}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 25}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 93}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",03/13/20 13:34:45,2020-03-13 11:27:56,03/13/20 11:27:56,7195000,472.44,True,True,10.873109,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150532704', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['VO2_MAX', 'PACE', 'CALORIES', 'HEARTRATE', 'STEPS', 'ELEVATION', 'GPS', 'DISTANCE']}",5.441845683303212,https://www.fitbit.com/activities/exercise/29645603169?export=tcx,661.5402584909009,
29669729140,Sport,15000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 16, 'name': 'very'}]",122.0,163,972000,972000,1330.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 0}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 6}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 8}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 2}]",03/13/20 17:06:30,2020-03-13 16:47:22,03/13/20 16:47:22,972000,,False,False,,,,,,,
29808548209,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 151, 'name': 'very'}]",115.0,1534,9582000,9579000,14339.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 4}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 75}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 81}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",03/21/20 08:44:37,2020-03-14 10:06:12,03/14/20 10:06:12,9582000,514.807,True,True,13.584554,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150532704', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['VO2_MAX', 'PACE', 'CALORIES', 'HEARTRATE', 'STEPS', 'ELEVATION', 'GPS', 'DISTANCE']}",5.105780144065143,https://www.fitbit.com/activities/exercise/29808548209?export=tcx,705.0832386867595,
29835005400,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 13, 'name': 'very'}]",107.0,126,870000,870000,1571.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 0}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 10}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 4}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",03/21/20 08:44:46,2020-03-15 11:33:21,03/15/20 11:33:21,870000,18.288,False,False,,,,,,,
29808548203,Bike,90001,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 28, 'name': 'very'}]",129.0,348,4791000,2067000,,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 5}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 2}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 10}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 17}]",03/21/20 08:44:33,2020-03-16 06:52:10,03/16/20 06:52:10,4791000,90.83,False,False,0.0,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150532704', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'HEARTRATE', 'ELEVATION', 'GPS', 'SPEED', 'DISTANCE']}",0.0,,,
29808548208,Walk,90013,"[{'minutes': 769, 'name': 'sedentary'}, {'minutes': 82, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 56, 'name': 'very'}]",58.0,1769,54522000,54519000,7957.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 830}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 60}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 18}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",03/21/20 08:44:36,2020-03-16 16:00:10,03/16/20 16:00:10,54522000,147.828,False,False,6.355179,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150532704', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['VO2_MAX', 'PACE', 'CALORIES', 'HEARTRATE', 'STEPS', 'ELEVATION', 'GPS', 'DISTANCE']}",0.419645408022891,,8578.671257147713,
29808548207,Bike,90001,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 73, 'name': 'very'}]",121.0,771,4922000,4909000,,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 3}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 17}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 61}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 1}]",03/21/20 08:44:35,2020-03-17 07:24:31,03/17/20 07:24:31,4922000,549.25,False,False,0.0,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150532704', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'HEARTRATE', 'ELEVATION', 'GPS', 'SPEED', 'DISTANCE']}",0.0,,,
29808548201,Walk,90013,"[{'minutes': 20, 'name': 'sedentary'}, {'minutes': 9, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 54, 'name': 'very'}]",92.0,578,5344000,5342000,6463.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 27}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 56}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 6}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",03/21/20 08:44:33,2020-03-17 15:12:20,03/17/20 15:12:20,5344000,136.855,False,False,5.357281,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150532704', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['VO2_MAX', 'PACE', 'CALORIES', 'HEARTRATE', 'STEPS', 'ELEVATION', 'GPS', 'DISTANCE']}",3.61029726694122,,997.1478063494908,
29835005408,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 76, 'name': 'very'}]",146.0,939,4557000,4557000,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 0}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 0}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 21}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 55}]",03/21/20 08:44:46,2020-03-18 09:21:30,03/18/20 09:21:30,4557000,100.584,False,False,,,,,,,
29808548205,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 10, 'name': 'fairly'}, {'minutes': 100, 'name': 'very'}]",104.0,958,6887000,6884000,11724.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 2}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 105}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 8}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",03/21/20 08:44:34,2020-03-18 15:41:58,03/18/20 15:41:58,6887000,212.75,False,False,9.703234,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150532704', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['VO2_MAX', 'PACE', 'CALORIES', 'HEARTRATE', 'STEPS', 'ELEVATION', 'GPS', 'DISTANCE']}",5.074326554328878,,709.4537494692495,
29808548202,Bike,90001,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 83, 'name': 'very'}]",141.0,1009,5125000,5111000,,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 1}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 1}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 33}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 50}]",03/21/20 08:44:33,2020-03-19 10:14:24,03/19/20 10:14:24,5125000,500.482,False,False,0.0,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150532704', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'HEARTRATE', 'ELEVATION', 'GPS', 'SPEED', 'DISTANCE']}",0.0,,,
29808548210,Walk,90013,"[{'minutes': 269, 'name': 'sedentary'}, {'minutes': 58, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 60, 'name': 'very'}]",73.0,1189,23318000,23316000,7595.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 269}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 104}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 16}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",03/21/20 08:44:38,2020-03-19 15:26:47,03/19/20 15:26:47,23318000,133.502,False,False,6.096781,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150532704', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['VO2_MAX', 'PACE', 'CALORIES', 'HEARTRATE', 'STEPS', 'ELEVATION', 'GPS', 'DISTANCE']}",0.941345342254246,,3824.3138181138243,
29808548206,Walk,90013,"[{'minutes': 20, 'name': 'sedentary'}, {'minutes': 5, 'name': 'lightly'}, {'minutes': 11, 'name': 'fairly'}, {'minutes': 115, 'name': 'very'}]",98.0,1109,9070000,9068000,13714.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 17}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 130}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 4}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",03/21/20 08:44:34,2020-03-20 14:29:07,03/20/20 14:29:07,9070000,284.074,False,False,11.34464,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150532704', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['VO2_MAX', 'PACE', 'CALORIES', 'HEARTRATE', 'STEPS', 'ELEVATION', 'GPS', 'DISTANCE']}",4.5038270842523165,,799.3202076046485,
29808548204,Bike,90001,"[{'minutes': 73, 'name': 'sedentary'}, {'minutes': 7, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 15, 'name': 'very'}]",113.0,414,6286000,5927000,,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 5}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 2}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 90}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 2}]",03/21/20 08:44:34,2020-03-21 06:54:47,03/21/20 06:54:47,6286000,553.212,True,True,33.024125,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150532704', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'HEARTRATE', 'ELEVATION', 'GPS', 'SPEED', 'DISTANCE']}",20.058250042179854,https://www.fitbit.com/activities/exercise/29808548204?export=tcx,,
29841390280,Bike,90001,"[{'minutes': 4, 'name': 'sedentary'}, {'minutes': 5, 'name': 'lightly'}, {'minutes': 11, 'name': 'fairly'}, {'minutes': 109, 'name': 'very'}]",122.0,1235,8490000,7752000,,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 5}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 36}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 67}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 21}]",03/22/20 11:12:34,2020-03-22 08:50:57,03/22/20 08:50:57,8490000,728.472,True,True,42.178875,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150532704', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'HEARTRATE', 'ELEVATION', 'GPS', 'SPEED', 'DISTANCE']}",19.45472600619195,https://www.fitbit.com/activities/exercise/29841390280?export=tcx,,
29857998276,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 13, 'name': 'very'}]",99.0,145,1228000,1228000,1379.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 1}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 18}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 0}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",03/22/20 14:44:11,2020-03-22 14:19:28,03/22/20 14:19:28,1228000,5.892,False,False,,,,,,,
29878405631,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 55, 'name': 'very'}]",104.0,500,3379000,3379000,6282.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 0}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 52}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 4}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",03/23/20 16:54:09,2020-03-23 15:45:14,03/23/20 15:45:14,3379000,143.256,False,False,,,,,,,
29874937985,Bike,90001,"[{'minutes': 17, 'name': 'sedentary'}, {'minutes': 12, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 76, 'name': 'very'}]",138.0,1053,6653000,6582000,,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 8}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 11}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 34}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 57}]",03/24/20 14:53:12,2020-03-24 13:02:07,03/24/20 13:02:07,6653000,623.621,True,True,36.839039,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150532704', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'HEARTRATE', 'ELEVATION', 'GPS', 'SPEED', 'DISTANCE']}",19.986229717411124,https://www.fitbit.com/activities/exercise/29874937985?export=tcx,,
29915471132,Walk,90013,"[{'minutes': 5, 'name': 'sedentary'}, {'minutes': 18, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 67, 'name': 'very'}]",98.0,745,5581000,5581000,8697.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 12}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 74}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 6}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",03/25/20 17:49:37,2020-03-25 16:13:26,03/25/20 16:13:26,5581000,262.128,False,False,,,,,,,
29930436659,Bike,90001,"[{'minutes': 87, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 13, 'name': 'very'}]",127.0,538,6842000,6338000,,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 88}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 2}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 13}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 4}]",03/26/20 15:21:17,2020-03-26 13:27:04,03/26/20 13:27:04,6842000,685.8,True,True,32.074437,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150532704', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'HEARTRATE', 'ELEVATION', 'GPS', 'SPEED', 'DISTANCE']}",17.924183023035656,https://www.fitbit.com/activities/exercise/29930436659?export=tcx,,
29953017490,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 8, 'name': 'fairly'}, {'minutes': 38, 'name': 'very'}]",106.0,407,2867000,2867000,4595.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 2}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 32}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 12}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",03/27/20 15:53:29,2020-03-27 14:59:12,03/27/20 14:59:12,2867000,88.392,False,False,,,,,,,
29955943410,Bike,90001,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 115, 'name': 'very'}]",150.0,1520,7881000,6966000,,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 1}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 4}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 15}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 96}]",03/28/20 13:34:28,2020-03-28 11:22:54,03/28/20 11:22:54,7881000,673.913,True,True,38.718328,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150532704', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'HEARTRATE', 'ELEVATION', 'GPS', 'SPEED', 'DISTANCE']}",19.920795865633075,https://www.fitbit.com/activities/exercise/29955943410?export=tcx,,
