datetime,hour,day,month,predictions,Participant_ID
2020-10-22,0,0,0,0.0,p12
2020-10-23,0,0,0,0.0,p12
2020-10-24,0,0,0,0.0,p12
2020-10-25,0,25,10,830.0,p12
2020-10-26,0,26,10,308.0,p12
2020-10-27,0,27,10,640.0,p12
2020-10-28,0,28,10,660.0,p12
2020-10-29,0,29,10,959.0,p12
2020-10-30,0,30,10,959.0,p12
2020-10-31,0,31,10,959.0,p12
2020-11-01,0,0,0,0.0,p12
2020-11-02,0,2,11,163.0,p12
2020-11-03,0,3,11,63.0,p12
2020-11-04,0,4,11,172.0,p12
2020-11-05,0,5,11,33.0,p12
2020-11-06,0,0,0,0.0,p12
2020-11-07,0,0,0,0.0,p12
2020-11-08,0,0,0,0.0,p12
2020-11-09,0,9,11,28.0,p12
2020-11-10,0,10,11,560.0,p12
2020-11-11,0,11,11,560.0,p12
2020-11-12,0,12,11,492.0,p12
2020-11-13,0,13,11,526.0,p12
2020-11-14,0,0,0,0.0,p12
2020-11-15,0,0,0,0.0,p12
2020-11-16,0,16,11,88.0,p12
2020-11-17,0,17,11,224.0,p12
2020-11-18,0,18,11,111.0,p12
2020-11-19,0,0,0,0.0,p12
2020-11-20,0,0,0,0.0,p12
2020-11-21,0,0,0,0.0,p12
2020-11-22,0,0,0,0.0,p12
2020-11-23,0,0,0,0.0,p12
2020-11-24,0,0,0,0.0,p12
2020-11-25,0,25,11,830.0,p12
2020-11-26,0,26,11,308.0,p12
2020-11-27,0,27,11,640.0,p12
2020-11-28,0,28,11,660.0,p12
2020-11-29,0,29,11,959.0,p12
2020-11-30,0,30,11,959.0,p12
2020-12-01,0,0,0,0.0,p12
2020-12-02,0,2,12,38.0,p12
2020-12-03,0,0,0,0.0,p12
2020-12-04,0,0,0,0.0,p12
2020-12-05,0,0,0,0.0,p12
2020-12-06,0,0,0,0.0,p12
2020-12-07,0,0,0,0.0,p12
2020-12-08,0,0,0,0.0,p12
2020-12-09,0,0,0,0.0,p12
2020-12-10,0,10,12,293.0,p12
2020-12-11,0,11,12,310.0,p12
2020-12-12,0,12,12,243.0,p12
2020-12-13,0,13,12,277.0,p12
2020-12-14,0,0,0,0.0,p12
2020-12-15,0,0,0,0.0,p12
2020-12-16,0,0,0,0.0,p12
2020-12-17,0,17,12,19.0,p12
2020-12-18,0,0,0,0.0,p12
2020-12-19,0,0,0,0.0,p12
2020-12-20,0,0,0,0.0,p12
2020-12-21,0,0,0,0.0,p12
2020-12-22,0,0,0,0.0,p12
2020-12-23,0,0,0,0.0,p12
2020-12-24,0,0,0,0.0,p12
2020-12-25,0,25,12,625.0,p12
2020-12-26,0,26,12,103.0,p12
2020-12-27,0,27,12,435.0,p12
2020-12-28,0,28,12,455.0,p12
2020-12-29,0,29,12,753.0,p12
2020-12-30,0,30,12,753.0,p12
2020-12-31,0,31,12,753.0,p12
2021-01-01,0,0,0,0.0,p12
2021-01-02,0,0,0,0.0,p12
2021-01-03,0,0,0,0.0,p12
2021-01-04,0,4,1,112.0,p12
2021-01-05,0,5,1,100.0,p12
2021-01-06,0,6,1,77.0,p12
2021-01-07,0,7,1,15.0,p12
2021-01-08,0,8,1,15.0,p12
2021-01-09,0,0,0,0.0,p12
2021-01-10,0,10,1,503.0,p12
2021-01-11,0,11,1,454.0,p12
2021-01-12,0,12,1,454.0,p12
2021-01-13,0,13,1,444.0,p12
2021-01-14,0,0,0,0.0,p12
2021-01-15,0,0,0,0.0,p12
2021-01-16,0,0,0,0.0,p12
2021-01-17,0,17,1,36.0,p12
2021-01-18,0,0,0,0.0,p12
2021-01-19,0,0,0,0.0,p12
2021-01-20,0,0,0,0.0,p12
2021-01-21,0,0,0,0.0,p12
2021-01-22,0,0,0,0.0,p12
2021-01-23,0,0,0,0.0,p12
2021-01-24,0,0,0,0.0,p12
2021-01-25,0,25,1,504.0,p12
2021-01-26,0,0,0,0.0,p12
2021-01-27,0,27,1,134.0,p12
2021-01-28,0,28,1,199.0,p12
2021-01-29,0,29,1,572.0,p12
2021-01-30,0,30,1,565.0,p12
2021-01-31,0,31,1,565.0,p12
2021-02-01,0,0,0,0.0,p12
2021-02-02,0,2,2,52.0,p12
2021-02-03,0,0,0,0.0,p12
2021-02-04,0,4,2,78.0,p12
2021-02-05,0,5,2,66.0,p12
2021-02-06,0,6,2,44.0,p12
2021-02-07,0,7,2,44.0,p12
2021-02-08,0,8,2,44.0,p12
2021-02-09,0,9,2,26.0,p12
2021-02-10,0,10,2,475.0,p12
2021-02-11,0,11,2,426.0,p12
2021-02-12,0,12,2,426.0,p12
2021-02-13,0,13,2,460.0,p12
2021-02-14,0,0,0,0.0,p12
2021-02-15,0,0,0,0.0,p12
2021-02-16,0,0,0,0.0,p12
2021-02-17,0,17,2,51.0,p12
2021-02-18,0,0,0,0.0,p12
2021-02-19,0,0,0,0.0,p12
2021-02-20,0,0,0,0.0,p12
2021-02-21,0,0,0,0.0,p12
2021-02-22,0,0,0,0.0,p12
2021-02-23,0,0,0,0.0,p12
2021-02-24,0,0,0,0.0,p12
2021-02-25,0,25,2,531.0,p12
2021-02-26,0,0,0,0.0,p12
2021-02-27,0,27,2,161.0,p12
2021-02-28,0,28,2,226.0,p12
2021-03-01,0,0,0,0.0,p12
2021-03-02,0,2,3,52.0,p12
2021-03-03,0,0,0,0.0,p12
2021-03-04,0,4,3,78.0,p12
2021-03-05,0,5,3,66.0,p12
2021-03-06,0,6,3,44.0,p12
2021-03-07,0,7,3,44.0,p12
2021-03-08,0,8,3,44.0,p12
2021-03-09,0,9,3,26.0,p12
2021-03-10,0,10,3,475.0,p12
2021-03-11,0,11,3,426.0,p12
2021-03-12,0,12,3,426.0,p12
2021-03-13,0,13,3,460.0,p12
2021-03-14,0,0,0,0.0,p12
2021-03-15,0,0,0,0.0,p12
2021-03-16,0,0,0,0.0,p12
2021-03-17,0,17,3,51.0,p12
2021-03-18,0,0,0,0.0,p12
2021-03-19,0,0,0,0.0,p12
2021-03-20,0,0,0,0.0,p12
2021-03-21,0,0,0,0.0,p12
2021-03-22,0,0,0,0.0,p12
2021-03-23,0,0,0,0.0,p12
2021-03-24,0,0,0,0.0,p12
2021-03-25,0,25,3,531.0,p12
2021-03-26,0,0,0,0.0,p12
2021-03-27,0,27,3,161.0,p12
2021-03-28,0,28,3,226.0,p12
2021-03-29,0,29,3,599.0,p12
2021-03-30,0,30,3,592.0,p12
2021-03-31,0,31,3,592.0,p12
2021-04-01,0,0,0,0.0,p12
2021-04-02,0,2,4,52.0,p12
2021-04-03,0,0,0,0.0,p12
2021-04-04,0,4,4,78.0,p12
2021-04-05,0,5,4,66.0,p12
2021-04-06,0,6,4,44.0,p12
2021-04-07,0,7,4,44.0,p12
2021-04-08,0,8,4,44.0,p12
2021-04-09,0,9,4,26.0,p12
2021-04-10,0,10,4,475.0,p12
2021-04-11,0,11,4,426.0,p12
2021-04-12,0,12,4,426.0,p12
2021-04-13,0,13,4,460.0,p12
2021-04-14,0,0,0,0.0,p12
2021-04-15,0,0,0,0.0,p12
2021-04-16,0,0,0,0.0,p12
2021-04-17,0,17,4,51.0,p12
2021-04-18,0,0,0,0.0,p12
2021-04-19,0,0,0,0.0,p12
2021-04-20,0,0,0,0.0,p12
2021-04-21,0,0,0,0.0,p12
2021-04-22,0,0,0,0.0,p12
2021-04-23,0,0,0,0.0,p12
2021-04-24,0,0,0,0.0,p12
2021-04-25,0,25,4,531.0,p12
2021-04-26,0,0,0,0.0,p12
2021-04-27,0,27,4,161.0,p12
2021-04-28,0,28,4,226.0,p12
2021-04-29,0,29,4,599.0,p12
