logId,activityName,activityTypeId,activityLevel,calories,duration,activeDuration,steps,source,logType,manualValuesSpecified,lastModified,startTime,originalStartTime,originalDuration,hasGps,shouldFetchDetails,averageHeartRate,distance,distanceUnit,heartRateZones,speed,elevationGain,tcxLink,pace,vo2Max
26514906767,Hockey,15360,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 50, 'name': 'very'}]",370,3000000,3000000,0,"{'type': 'app', 'name': 'Fitbit for iPhone', 'id': '228TSL', 'url': 'https://www.fitbit.com/iphone'}",manual,"{'calories': False, 'distance': True, 'steps': False}",11/07/19 06:07:58,2019-11-05 20:10:00,11/05/19 20:10:00,3000000,False,False,,,,,,,,,
26514392187,Cross Country Skiing,90015,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 34, 'name': 'very'}]",248,2382000,2379000,3236,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'STEPS', 'CALORIES']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",11/07/19 06:08:26,2019-11-06 16:29:02,11/06/19 16:29:02,2382000,False,False,132.0,2.097664,Kilometer,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 0}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 30}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 9}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",3.174264817150062,82.906,,,
26562951624,Weights,2131,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 16, 'name': 'lightly'}, {'minutes': 14, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",215,2780000,2778000,2663,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'STEPS', 'CALORIES']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",11/07/19 15:08:09,2019-11-07 14:08:29,11/07/19 14:08:29,2780000,False,False,114.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 6}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 37}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 3}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,263.347,,,
26587322270,Cross Country Skiing,90015,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 40, 'name': 'very'}]",336,2927000,2925000,4081,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'STEPS', 'CALORIES']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",11/08/19 14:51:29,2019-11-08 13:50:54,11/08/19 13:50:54,2927000,False,False,139.0,2.662726,Kilometer,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 1}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 22}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 23}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 3}]",3.262892307692307,407.822,,,
26640397772,Cross Country Skiing,90015,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 13, 'name': 'fairly'}, {'minutes': 37, 'name': 'very'}]",321,3221000,3218000,3824,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'STEPS', 'CALORIES']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",11/11/19 19:14:44,2019-11-11 18:03:13,11/11/19 18:03:13,3221000,False,False,131.0,2.5499140000000002,Kilometer,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 0}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 37}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 16}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",2.85355376009944,62.179,,,
26663774179,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 7, 'name': 'very'}]",71,732000,730000,1353,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['ELEVATION', 'GPS', 'DISTANCE', 'HEARTRATE', 'STEPS', 'PACE', 'CALORIES', 'VO2_MAX']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",11/12/19 15:59:39,2019-11-12 14:43:44,11/12/19 14:43:44,732000,True,True,116.0,1.160546,Kilometer,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 2}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 8}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 2}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",5.716602739726027,18.593,https://www.fitbit.com/activities/exercise/26663774179?export=tcx,629.7446514837819,
26663774180,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 37, 'name': 'very'}]",278,2232000,2230000,5004,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'STEPS', 'CALORIES']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",11/12/19 15:59:39,2019-11-12 15:01:22,11/12/19 15:01:22,2232000,False,False,142.0,4.541578,Kilometer,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 0}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 15}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 16}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 6}]",7.333539013452914,116.129,,,
26663774178,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 7, 'name': 'very'}]",61,468000,456000,1031,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['ELEVATION', 'GPS', 'DISTANCE', 'HEARTRATE', 'STEPS', 'PACE', 'CALORIES', 'VO2_MAX']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",11/12/19 15:59:39,2019-11-12 15:51:27,11/12/19 15:51:27,468000,True,True,146.0,0.939492,Kilometer,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 0}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 2}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 5}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",7.42878947368421,25.298,https://www.fitbit.com/activities/exercise/26663774178?export=tcx,484.60116049225275,
26693323521,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 41, 'name': 'very'}]",324,2490000,2427000,6075,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['ELEVATION', 'GPS', 'DISTANCE', 'HEARTRATE', 'STEPS', 'PACE', 'CALORIES', 'VO2_MAX']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",11/13/19 19:51:59,2019-11-13 18:56:42,11/13/19 18:56:42,2490000,True,True,147.0,5.602789,Kilometer,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 0}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 9}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 29}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 2}]",8.313181705809642,259.994,https://www.fitbit.com/activities/exercise/26693323521?export=tcx,433.0471926872657,{'vo2Max': 41.831320000000005}
26686653513,Weights,2131,"[{'minutes': 6, 'name': 'sedentary'}, {'minutes': 27, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 0, 'name': 'very'}]",104,2036000,2034000,470,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'STEPS', 'CALORIES']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",11/14/19 16:13:34,2019-11-14 15:27:31,11/14/19 15:27:31,2036000,False,False,102.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 13}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 21}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 0}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,3.3529999999999998,,,
26744557947,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 15, 'name': 'fairly'}, {'minutes': 5, 'name': 'very'}]",107,1382000,1382000,2243,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",11/15/19 08:46:37,2019-11-15 08:11:35,11/15/19 08:11:35,1382000,False,False,109.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 2}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 21}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 0}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,3.048,,,
26778323676,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 12, 'name': 'fairly'}, {'minutes': 16, 'name': 'very'}]",161,1792000,1792000,2439,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",11/17/19 09:36:34,2019-11-15 10:19:35,11/15/19 10:19:35,1792000,False,False,98.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 14}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 16}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 0}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,97.536,,,
26731883501,Run,90009,"[{'minutes': 6, 'name': 'sedentary'}, {'minutes': 11, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 39, 'name': 'very'}]",364,3408000,3405000,5792,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['ELEVATION', 'GPS', 'DISTANCE', 'HEARTRATE', 'STEPS', 'PACE', 'CALORIES', 'VO2_MAX']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",11/17/19 13:37:25,2019-11-17 12:40:37,11/17/19 12:40:37,3408000,True,True,147.0,5.37151,Kilometer,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 14}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 5}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 37}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 1}]",5.679129515418502,80.89,https://www.fitbit.com/activities/exercise/26731883501?export=tcx,633.8999648143632,{'vo2Max': 40.69501}
26733881875,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 22, 'name': 'very'}]",182,1320000,1253000,3225,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['ELEVATION', 'GPS', 'DISTANCE', 'HEARTRATE', 'STEPS', 'PACE', 'CALORIES', 'VO2_MAX']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",11/17/19 13:37:25,2019-11-17 13:02:43,11/17/19 13:02:43,1320000,True,True,153.0,2.855984,Kilometer,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 1}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 1}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 19}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 1}]",8.219837190742219,50.597,https://www.fitbit.com/activities/exercise/26733881875?export=tcx,437.96487892176054,{'vo2Max': 37.679730000000006}
26784578534,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 34, 'name': 'very'}]",275,2072000,2049000,5286,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['ELEVATION', 'GPS', 'DISTANCE', 'HEARTRATE', 'STEPS', 'PACE', 'CALORIES', 'VO2_MAX']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",11/18/19 20:01:10,2019-11-18 17:55:38,11/18/19 17:55:38,2072000,False,True,148.0,5.005679,Kilometer,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 0}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 4}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 30}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",8.796474377745241,87.173,,409.2548725098169,
26834261565,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 23, 'name': 'very'}]",232,1350000,1348000,3607,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'STEPS', 'CALORIES']}",tracker,"{'calories': False, 'distance': True, 'steps': False}",11/19/19 20:17:17,2019-11-19 18:39:57,11/19/19 18:39:57,1350000,False,False,178.0,3.453218,Kilometer,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 0}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 0}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 3}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 20}]",9.222249258160236,205.13,,,
26869825499,Weights,2131,"[{'minutes': 3, 'name': 'sedentary'}, {'minutes': 11, 'name': 'lightly'}, {'minutes': 9, 'name': 'fairly'}, {'minutes': 16, 'name': 'very'}]",206,2354000,2353000,2202,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'STEPS', 'CALORIES']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",11/21/19 07:36:01,2019-11-20 18:20:24,11/20/19 18:20:24,2354000,False,False,124.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 1}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 27}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 11}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,32.614,,,
26923798867,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 15, 'name': 'very'}]",106,1024000,1024000,1687,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",11/22/19 09:42:22,2019-11-21 20:53:53,11/21/19 20:53:53,1024000,False,False,116.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 1}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 16}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 0}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,70.104,,,
26917790585,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",107,956000,931000,2223,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['ELEVATION', 'GPS', 'DISTANCE', 'HEARTRATE', 'STEPS', 'PACE', 'CALORIES', 'VO2_MAX']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",11/22/19 13:02:39,2019-11-22 12:35:34,11/22/19 12:35:34,956000,True,True,137.0,2.072632,Kilometer,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 1}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 5}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 10}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",8.01477551020408,11.582,https://www.fitbit.com/activities/exercise/26917790585?export=tcx,449.1704097534147,{'vo2Max': 42.14649}
26917045434,Weights,2131,"[{'minutes': 10, 'name': 'sedentary'}, {'minutes': 17, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 10, 'name': 'very'}]",176,2625000,2624000,1625,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'STEPS', 'CALORIES']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",11/23/19 11:05:26,2019-11-23 10:13:30,11/23/19 10:13:30,2625000,False,False,115.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 10}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 27}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 7}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,5.486,,,
26958097317,Aerobic Workout,3001,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 12, 'name': 'fairly'}, {'minutes': 16, 'name': 'very'}]",157,1792000,1792000,2150,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",11/24/19 11:34:51,2019-11-24 00:53:07,11/24/19 00:53:07,1792000,False,False,124.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 0}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 29}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 0}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,,,,
26960913187,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 21, 'name': 'lightly'}, {'minutes': 40, 'name': 'fairly'}, {'minutes': 26, 'name': 'very'}]",438,5274000,5274000,7921,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",11/24/19 15:34:09,2019-11-24 13:53:59,11/24/19 13:53:59,5274000,False,False,110.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 5}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 81}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 2}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,97.536,,,
26982439459,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 49, 'name': 'very'}]",359,2981000,2975000,7352,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['ELEVATION', 'GPS', 'DISTANCE', 'HEARTRATE', 'STEPS', 'PACE', 'CALORIES', 'VO2_MAX']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",11/25/19 21:12:13,2019-11-25 18:02:39,11/25/19 18:02:39,2981000,False,True,135.0,6.447539,Kilometer,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 0}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 25}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 25}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",7.803214789915966,72.542,,461.34831565219145,
27001385542,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 8, 'name': 'very'}]",77,922000,922000,1288,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",11/26/19 07:18:06,2019-11-26 06:52:39,11/26/19 06:52:39,922000,False,False,108.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 2}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 14}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 0}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,30.48,,,
26986450501,Workout,3000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 7, 'name': 'lightly'}, {'minutes': 18, 'name': 'fairly'}, {'minutes': 40, 'name': 'very'}]",361,3878000,3877000,5139,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'STEPS', 'CALORIES']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",11/27/19 06:10:17,2019-11-26 19:02:39,11/26/19 19:02:39,3878000,False,False,125.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 0}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 56}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 9}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,81.382,,,
27039843997,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 35, 'name': 'very'}]",314,2160000,2135000,5631,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['ELEVATION', 'GPS', 'DISTANCE', 'HEARTRATE', 'STEPS', 'PACE', 'CALORIES', 'VO2_MAX']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",11/28/19 17:45:17,2019-11-28 17:05:50,11/28/19 17:05:50,2160000,False,True,158.0,5.208515,Kilometer,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 1}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 2}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 27}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 6}]",8.78248243559719,83.21,,409.90688297974464,
27057527483,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 8, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 1, 'name': 'very'}]",67,1025000,1025000,1095,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",11/29/19 11:46:47,2019-11-29 11:21:28,11/29/19 11:21:28,1025000,False,False,104.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 5}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 5}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 0}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,12.192,,,
27040609616,Weights,2131,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 18, 'name': 'fairly'}, {'minutes': 12, 'name': 'very'}]",167,1889000,1888000,568,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'STEPS', 'CALORIES']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",12/01/19 08:58:40,2019-11-30 10:41:09,11/30/19 10:41:09,1889000,False,False,129.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 0}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 25}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 6}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,18.898,,,
27088879629,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 10, 'name': 'very'}]",89,1024000,1024000,1455,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",12/01/19 08:58:46,2019-11-30 23:05:21,11/30/19 23:05:21,1024000,False,False,115.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 0}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 17}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 0}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,3.048,,,
27088879630,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 15, 'name': 'very'}]",105,1024000,1024000,1513,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",12/01/19 08:58:46,2019-12-01 00:42:38,12/01/19 00:42:38,1024000,False,False,118.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 1}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 16}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 0}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,76.2,,,
27088543383,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 41, 'name': 'very'}]",341,2529000,2527000,5724,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'STEPS', 'CALORIES']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",12/03/19 06:05:59,2019-12-02 18:18:26,12/02/19 18:18:26,2529000,False,False,153.0,4.99407,Kilometer,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 0}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 4}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 26}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 12}]",7.114622872971902,266.395,,,
27128411536,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 10, 'name': 'very'}]",84,921000,921000,1362,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",12/03/19 14:54:24,2019-12-03 06:47:23,12/03/19 06:47:23,921000,False,False,120.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 0}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 15}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 0}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,41.859,,,
